date;category;artist;album;Best_Fav_New_OK;rec_send2TG;link;imga;send2TG;TGmsgID
2023-11-03;HR;Dirty Honey;Can't Find The Brakes;;;https://music.apple.com/us/album/cant-find-the-brakes/1697996805;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/31/c6/e0/31c6e096-83a5-9de0-c04a-c84fb1450587/197189323973.jpg/296x296bb.webp;;
2023-11-03;HR;HAWXX;Earth, Spit, Blood and Bones;;;https://music.apple.com/us/album/earth-spit-blood-and-bones/1710762699;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/40/27/af/4027af11-0dba-939b-5c9f-df80d1aa369f/8720766072043.png/296x296bb.webp;;
2023-11-03;HR;Various Artists;"Brown Acid ""the Seventeenth Trip""";;;https://music.apple.com/us/album/brown-acid-the-seventeenth-trip/1705472344;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/3e/1c/e7/3e1ce715-4970-c466-0431-d69fbd42fc46/840200597807_cover.jpg/296x296bb.webp;;
2023-11-03;HR;American Arson;"Sand &amp; Cinder, Tide &amp; Timber";;;https://music.apple.com/us/album/sand-cinder-tide-timber/1704217749;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/21/cd/13/21cd1363-a246-eca0-cad5-461078b33db7/197189808692.jpg/296x296bb.webp;;
2023-11-03;HR;Seventh Crystal;Infinity - EP;;;https://music.apple.com/us/album/infinity-ep/1702239320;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/5e/c3/a5/5ec3a5a5-26c4-13b1-f883-34a4502a071a/197189718403.jpg/296x296bb.webp;;
2023-11-03;HR;ICE NINE KILLS;Welcome To Horrorwood: The Silver Scream 2 (Orchestral Version);;;https://music.apple.com/us/album/welcome-to-horrorwood-the-silver-scream-2-orchestral/1711196494;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/61/63/9c/61639c55-37df-e255-7884-361d6090382d/23CRGIM38016.rgb.jpg/296x296bb.webp;;
2023-11-03;HR;Gong;Unending Ascending;;;https://music.apple.com/us/album/unending-ascending/1702584359;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/c3/bd/5d/c3bd5d32-0fc2-3f92-4b6e-7e6a93a32e81/802644839134.jpg/296x296bb.webp;;
2023-11-03;HR;SALTPIG;Saltpig;;;https://music.apple.com/us/album/saltpig/1708688154;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/34/eb/d5/34ebd577-ca5c-001b-fc8c-d2c25d8d459e/artwork.jpg/296x296bb.webp;;
2023-11-10;M;Triumph of Death;Resurrection of the Flesh (Live);;;https://music.apple.com/us/album/resurrection-of-the-flesh-live/1702257962;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/8c/c4/28/8cc42863-d5a0-8e96-87b7-ed2565f39b64/4050538945126.jpg/296x296bf.webp;;
2023-11-10;M;Helmet;LEFT;;;https://music.apple.com/us/album/left/1701052976;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d3/04/d3/d304d3bf-6952-93ea-dab2-b374d805dbc1/4029759190370.jpg/296x296bf.webp;;
2023-11-10;M;Sodom;1982 - EP;;;https://music.apple.com/us/album/1982-ep/1702553889;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/3e/c7/c9/3ec7c9c1-9b78-4951-843e-5f1f304f8115/4001617101162.jpg/296x296bf.webp;;
2023-11-10;M;Meshuggah;Chaosphere (25th Anniversary 2023 Remastered Edition);;;https://music.apple.com/us/album/chaosphere-25th-anniversary-2023-remastered-edition/1699828880;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/92/b9/93/92b993ea-db00-58f2-2e9a-1d4846dbb681/5054197660900.jpg/296x296bf.webp;;
2023-11-10;M;Gama Bomb;BATS;;;https://music.apple.com/us/album/bats/1689534503;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/18/d4/62/18d462bd-af6c-77a5-eb03-6e3a61546ba2/656191957625.jpg/296x296bf.webp;;
2023-11-10;M;Left Cross;Upon Desecrated Altars;;;https://music.apple.com/us/album/upon-desecrated-altars/1702061950;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/67/55/c8/6755c8e3-8bc1-f4b4-3d36-44406d34c26d/843563168806.jpg/296x296bf.webp;;
2023-11-10;M;Autarkh;Emergent;;;https://music.apple.com/us/album/emergent/1700483045;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/0e/3d/d6/0e3dd69a-fcbb-4add-9ecc-9f78a5aa9a45/822603196900.jpg/296x296bf.webp;;
2023-11-10;M;SÂVER;From Ember and Rust;;;https://music.apple.com/us/album/from-ember-and-rust/1706365475;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/51/69/9a/51699ad8-0b90-5f2d-5e52-4949d86af398/197188718404.jpg/296x296bf.webp;;
2023-11-10;M;MouthBreather;Self-Tape;;;https://music.apple.com/us/album/self-tape/1703394574;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/65/33/a6/6533a662-6b29-4b8e-b9b4-a652827d7ea4/197189453137.jpg/296x296bf.webp;;
2023-11-10;M;Hinayana;Shatter And Fall;;;https://music.apple.com/us/album/shatter-and-fall/1700470748;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/3f/28/21/3f282132-107b-1dbc-382f-380aae63dcf7/840588170883.jpg/296x296bf.webp;;
2023-11-10;M;HourHouse;GOLD TOOTH GURU;;;https://music.apple.com/us/album/gold-tooth-guru/1706938549;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/2d/61/a3/2d61a340-ece7-c078-22eb-e2b428516273/197189828546.jpg/296x296bf.webp;;
2023-11-10;M;Shylmagoghnar;Convergence;;;https://music.apple.com/us/album/convergence/1700903242;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d5/a4/22/d5a42221-bbda-cfdb-dc3f-199fd52b5a93/810135711449.jpg/296x296bf.webp;;
2023-11-10;M;Pyrolatrous;Inveterate;;;https://music.apple.com/us/album/inveterate/1711418367;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/42/df/13/42df1392-1a62-a0dd-352a-649a35a6f92d/100046.jpg/296x296bf.webp;;
2023-11-10;M;Diviner;Avaton;;;https://music.apple.com/us/album/avaton/1704646336;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a9/1c/6a/a91c6a69-e7b1-b3f9-e7ae-ae77ef75b965/cover.jpg/296x296bf.webp;;
2023-11-10;M;Red Devil Vortex;Red Devil Vortex;;;https://music.apple.com/us/album/red-devil-vortex/1712313272;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/23/cc/8a/23cc8a6b-2076-2823-d37b-24dd249ad2a7/cover.jpg/296x296bf.webp;;
2023-11-10;M;Night Crowned;Tales;;;https://music.apple.com/us/album/tales/1703145732;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/7a/59/b6/7a59b629-bcb1-5403-51cf-a49349a46068/4059473466000_cover.jpg/296x296bf.webp;;
2023-11-10;M;Mephorash;Krystl-Ah;;;https://music.apple.com/us/album/krystl-ah/1703794355;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ca/24/0e/ca240e30-bf19-d7a2-0be4-b164f0286394/7350057888049.jpg/296x296bf.webp;;
2023-11-10;M;Halvar;State Of The Nation;;;https://music.apple.com/us/album/state-of-the-nation/1705041902;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c7/b9/58/c7b958bb-1760-151a-3baf-6231887c92f3/197189798252.jpg/296x296bf.webp;;
2023-11-10;M;Magdalene Rose;The Prelude - EP;;;https://music.apple.com/us/album/the-prelude-ep/1713616108;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/4d/51/20/4d512026-3802-3b27-ead1-9742677baca4/23SYMIM08057.rgb.jpg/296x296bf.webp;;
2023-11-10;M;Secret Sphere;Blackened Heartbeat;;;https://music.apple.com/us/album/blackened-heartbeat/1699092357;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/99/a3/06/99a306e7-2d3d-caf3-c550-3398425c721f/197189271236.jpg/296x296bf.webp;;
2023-11-10;M;Bleed From Within;Shrine (Deluxe Version);;;https://music.apple.com/us/album/shrine-deluxe-version/1711005606;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/43/da/b9/43dab917-4cdd-8bf8-f243-f515e4f23bd6/cover.jpg/296x296bf.webp;;
2023-11-10;M;Hypocrisy;Into The Abyss (Remaster 2023);;;https://music.apple.com/us/album/into-the-abyss-remaster-2023/1711193502;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e7/cf/0f/e7cf0f15-6496-5409-35ec-5d09953ec5ce/cover.jpg/296x296bf.webp;;
2023-11-10;HR;Måneskin;RUSH! (ARE U COMING?);;;https://music.apple.com/us/album/rush-are-u-coming/1711230821;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/bc/15/2f/bc152fe9-c3dc-9321-d284-c08d0be7ae4f/196871505987.jpg/296x296bf.webp;;
2023-11-10;HR;TX2;Ghost of LA - EP;;;https://music.apple.com/us/album/ghost-of-la-ep/1712396758;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/02/e1/29/02e129de-978b-05b0-4305-5d22e275d013/1842.jpg/296x296bf.webp;;
2023-11-10;HR;Scream;DC Special;;;https://music.apple.com/us/album/dc-special/1707574435;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/11/1d/0a/111d0ab9-653e-80bf-23dd-7fac48b87139/SCREAM_DC_Special_DIS194V_JKT.jpg/296x296bf.webp;;
2023-11-10;HR;Locket;Superluminal;;;https://music.apple.com/us/album/superluminal/1689473193;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/6f/6a/61/6f6a6191-3d41-222e-cb98-5f49c8e54692/23CRGIM36219.rgb.jpg/296x296bf.webp;;
2023-11-10;HR;Broadside;Hotel Bleu;;;https://music.apple.com/us/album/hotel-bleu/1703006026;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/49/2d/19/492d190a-b983-934d-8327-1fe0660eb344/cover.jpg/296x296bf.webp;;
2023-11-10;HR;L.S. Dunes;Lost Songs: Lines and Shapes (Demo);;;https://music.apple.com/us/album/lost-songs-lines-and-shapes-demo/1709609950;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/bd/1c/c0/bd1cc036-5570-2649-b3b8-8490b6d7a32b/23CRGIM38924.rgb.jpg/296x296bf.webp;;
2023-11-10;HR;Tarja;Dark Christmas;;;https://music.apple.com/us/album/dark-christmas/1711868756;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/77/93/03/779303ba-ecf5-7cba-33ac-06e41fdf68db/4029759192770.jpg/296x296bf.webp;;
2023-11-10;HR;Temple Balls;Avalanche;;;https://music.apple.com/us/album/avalanche/1699092077;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/96/34/3a/96343a0a-8b9e-b311-f6da-2dbc4cfb5fa0/197189283727.jpg/296x296bf.webp;;
2023-11-10;HR;Odd Crew;Dark Matters, Pt. 2;;;https://music.apple.com/us/album/dark-matters-pt-2/1705197645;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ae/2d/be/ae2dbe9b-8722-f231-5ce7-4d335a959b1d/cover.jpg/296x296bf.webp;;
2023-11-10;HR;"D'Virgilio, Morse &amp; Jennings";Sophomore (Bonus Tracks Edition);;;https://music.apple.com/us/album/sophomore-bonus-tracks-edition/1703092351;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/34/60/08/346008b7-80a8-60fa-fb96-ac88618b51e9/196871231992.jpg/296x296bf.webp;;
2023-11-10;HR;Bush;Loaded: The Greatest Hits 1994-2023;;;https://music.apple.com/us/album/loaded-the-greatest-hits-1994-2023/1703622001;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/76/64/54/76645497-dbd6-4085-38b4-facdcea73507/197188254094.jpg/296x296bf.webp;;
2023-11-10;HR;Social Distortion;Mommy's Little Monster;;;https://music.apple.com/us/album/mommys-little-monster/1701727308;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/1d/5b/a4/1d5ba4e3-5001-2239-1197-4123901ebe62/23CRGIM36665.rgb.jpg/296x296bf.webp;;
2023-11-10;HR;Seether;Acoustic Originals;;;https://music.apple.com/us/album/acoustic-originals/1713412616;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ba/25/d8/ba25d84c-177c-7b6c-e568-4ce2174e0fc6/23CRGIM38938.rgb.jpg/296x296bf.webp;;
2023-11-10;HR;Thomas Godoj;Album des Jahres;;;https://music.apple.com/us/album/album-des-jahres/1712487586;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/31/a1/24/31a12477-c6e7-19d8-52c6-867717403e2c/196871555470.jpg/296x296bf.webp;;
2023-11-17;M;Deafheaven;Sunbather (10th Anniversary Remix / Remaster);;;https://music.apple.com/us/album/sunbather-10th-anniversary-remix-remaster/1697032078;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/63/74/eb/6374eb15-1496-4ac5-2b4d-c13d8a601927/791689665856.jpg/296x296bf.webp;;
2023-11-17;M;Many Eyes;Mystic Cord - Single;;;https://music.apple.com/us/album/mystic-cord-single/1713805352;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/fd/d8/76/fdd8762b-11e1-0d45-672b-31fb14cdab90/8721056065721.png/296x296bf.webp;;
2023-11-17;M;Condemned;Daemonium;;;https://music.apple.com/us/album/daemonium/1701639723;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/e5/35/16/e53516d9-49ad-aeea-b6cf-80074cb6c701/197188351366.jpg/296x296bf.webp;;
2023-11-17;M;Texas In July;Without Reason - EP;;;https://music.apple.com/us/album/without-reason-ep/1708640567;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/3a/16/f5/3a16f59c-d219-e896-7010-d3bf013d65b1/794558050562.jpg/296x296bf.webp;;
2023-11-17;M;CELESTE;Epilogue(s) - Single;;;https://music.apple.com/us/album/epilogue-s-single/1691078230;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/3a/09/e5/3a09e5b3-476a-27eb-4c4d-ac064604ca7d/cover.jpg/296x296bf.webp;;
2023-11-17;M;Aeternus;Philosopher;;;https://music.apple.com/us/album/philosopher/1708604444;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/6b/c1/ba/6bc1ba28-e440-907f-9565-641bfa30f973/197190048094.jpg/296x296bf.webp;;
2023-11-17;M;Black Pantera;Griô - EP;;;https://music.apple.com/us/album/gri%C3%B4-ep/1714268028;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/3d/e0/77/3de0778f-5752-89e1-dac6-72e4be437845/7898324326486.jpg/296x296bf.webp;;
2023-11-17;M;The Dialectic;Crawl To The Throne - EP;;;https://music.apple.com/us/album/crawl-to-the-throne-ep/1704744515;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9b/d1/84/9bd184a1-6eca-8a66-ff47-63e385377b2b/197189774560.jpg/296x296bf.webp;;
2023-11-17;M;Sadus;The Shadow Inside;;;https://music.apple.com/us/album/the-shadow-inside/1701410656;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/03/e6/b3/03e6b35f-3034-c606-9ef5-d19cff5b5856/cover.jpg/296x296bf.webp;;
2023-11-17;M;Manticora;Safe;;;https://music.apple.com/us/album/safe/1713176973;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/09/7e/7d/097e7d66-aa7b-62b4-0de9-1a721ef8008a/cover.jpg/296x296bf.webp;;
2023-11-17;M;Racetraitor;Creation and the Timeless Order of Things;;;https://music.apple.com/us/album/creation-and-the-timeless-order-of-things/1703841215;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/33/9c/c0/339cc04a-7e2e-b1a7-aefb-b7e7d867096e/197188741709.jpg/296x296bf.webp;;
2023-11-17;M;Riwen;A Brutal Reality - EP;;;https://music.apple.com/us/album/a-brutal-reality-ep/1708602217;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/47/67/cf/4767cfb9-65ce-8eb7-fdda-d2dcfb6e9f84/197190024333.jpg/296x296bf.webp;;
2023-11-17;M;Eldritch;Innervoid;;;https://music.apple.com/us/album/innervoid/1705290492;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/cb/88/36/cb88361c-4fc3-03c3-19e7-4f6b97b9ab2e/cover.jpg/296x296bf.webp;;
2023-11-17;M;Dogma;Dogma;;;https://music.apple.com/us/album/dogma/1712774060;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a9/2b/07/a92b07d0-75f7-783d-1f18-5f648c09047d/634164402112.png/296x296bf.webp;;
2023-11-17;M;Maul;Desecration and Enchantment - Single;;;https://music.apple.com/us/album/desecration-and-enchantment-single/1716066445;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/f7/ba/69/f7ba69c1-c111-2168-09e3-b638486cfecb/810079501496.jpg/296x296bf.webp;;
2023-11-17;M;TEMIC;Terror Management Theory;;;https://music.apple.com/us/album/terror-management-theory/1695936680;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/19/df/1a/19df1a68-2c2e-cb81-1d5c-4b373cb25148/822603177206.jpg/296x296bf.webp;;
2023-11-17;M;Carcinoid;Encomium to Extinction - EP;;;https://music.apple.com/us/album/encomium-to-extinction-ep/1711616038;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/89/9b/5a/899b5aca-8949-1d62-a20f-8501773af28f/5063416943984_cover.jpg/296x296bf.webp;;
2023-11-17;M;Palehørse;Hunting Grounds;;;https://music.apple.com/us/album/hunting-grounds/1673114977;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/77/35/2c/77352c02-aec3-2f38-b092-f6d4d7eb8308/197188122935.jpg/296x296bf.webp;;
2023-11-17;M;Stain the Canvas;All Fine / Enif Lla (Deluxe Edition);;;https://music.apple.com/us/album/all-fine-enif-lla-deluxe-edition/1704703073;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/15/f7/4e/15f74e39-a733-4163-0b27-5c3dc8c8ba7f/197189263644.jpg/296x296bf.webp;;
2023-11-17;M;Robots of the Ancient World;3737;;;https://music.apple.com/us/album/3737/1710623354;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/de/2e/61/de2e61c1-3301-20fc-31cc-e69e07d348f2/709764119224.png/296x296bf.webp;;
2023-11-17;M;KING;Fury and Death;;;https://music.apple.com/us/album/fury-and-death/1702225146;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ab/fc/c4/abfcc4e5-f0d0-bafd-23e9-0d1e7f18fd8f/197189673511.jpg/296x296bf.webp;;
2023-11-17;M;GASKET;Dull The Needle;;;https://music.apple.com/us/album/dull-the-needle/1712377350;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/85/9a/99/859a99a1-711e-c7b5-f1f0-2618291b33e7/197190053371.jpg/296x296bf.webp;;
2023-11-17;M;DGM;Life;;;https://music.apple.com/us/album/life/1701825838;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d8/0d/ac/d80dace2-f802-265b-548b-d77bf67a06a6/197189563928.jpg/296x296bf.webp;;
2023-11-17;M;Dirty Black Summer;Gospel of Your Sins;;;https://music.apple.com/us/album/gospel-of-your-sins/1714598423;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/bc/6b/13/bc6b13df-8b8e-7a76-ae27-9ce049e86c85/3667007007103_cover.jpg/296x296bf.webp;;
2023-11-17;M;Monuments;In Stasis (Deluxe Edition);;;https://music.apple.com/us/album/in-stasis-deluxe-edition/1709537902;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/22/b2/ff/22b2fffa-f76f-9c83-939d-c52f93ad389e/196871388917.jpg/296x296bf.webp;;
2023-11-17;M;Spirit Crusher;Dream World - Single;;;https://music.apple.com/us/album/dream-world-single/1713989456;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/30/22/f8/3022f896-bd76-8055-b619-b2f8a8a72fda/617513858877_cover.jpg/296x296bf.webp;;
2023-11-17;M;Bog Wizard;"Deck of Ruin &amp; Revelation Soundtrack - EP";;;https://music.apple.com/us/album/deck-of-ruin-revelation-soundtrack-ep/1714560348;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/12/04/97/120497d2-3de0-59cd-758b-3fb7144f0d9d/artwork.jpg/296x296bf.webp;;
2023-11-17;M;Hell Gate;Vagues d'amertume;;;https://music.apple.com/us/album/vagues-damertume/1704133398;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f1/84/b6/f184b669-830b-8e97-8953-d190cb0f4459/cover.jpg/296x296bf.webp;;
2023-11-17;M;Plaguemace;Reptilian Warlords;;;https://music.apple.com/us/album/reptilian-warlords/1702188475;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/38/fe/38/38fe3888-f2bd-f3ae-6f8a-063cd60d092a/810135713924.jpg/296x296bf.webp;;
2023-11-17;M;Nail Within;Sound Of Demise;;;https://music.apple.com/us/album/sound-of-demise/1705007066;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/45/36/3b/45363bf9-87ee-2373-88de-fdb34b02fbf8/cover.jpg/296x296bf.webp;;
2023-11-17;M;Callider;Southern Stars - EP;;;https://music.apple.com/us/album/southern-stars-ep/1686738224;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d5/7b/0a/d57b0a32-ab6f-798f-3b7b-29e04d2017e6/cover.jpg/296x296bf.webp;;
2023-11-17;M;The Last Eon;Infernal Fractality;;;https://music.apple.com/us/album/infernal-fractality/1702565318;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f1/16/2f/f1162f4c-e397-476d-48c3-43f4331541e1/197189660764.jpg/296x296bf.webp;;
2023-11-17;M;Fimbulwinter;Servants of Sorcery (2023 Remastered);;;https://music.apple.com/us/album/servants-of-sorcery-2023-remastered/1709094236;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/52/35/71/523571d4-2d2e-ba09-12b7-104ec40d2c27/801056401861.jpg/296x296bf.webp;;
2023-11-17;M;Serj Tankian;Invocations (Live);;;https://music.apple.com/us/album/invocations-live/1712938128;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/93/4c/74/934c746f-8768-14f5-0d10-4bbd5db5df64/artwork.jpg/296x296bf.webp;;
2023-11-17;HR;Evanescence;Fallen (Deluxe Edition / Remastered 2023);;;https://music.apple.com/us/album/fallen-deluxe-edition-remastered-2023/1709168452;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/b2/75/55/b27555dd-20fe-0ffe-cb59-50d1c3c7b9b6/23CRGIM37498.rgb.jpg/296x296bf.webp;;
2023-11-17;HR;quannnic;Stepdream;;;https://music.apple.com/us/album/stepdream/1714198161;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/22/fe/5e/22fe5e4d-5580-52b7-7c6d-379edf3b5bdb/34170.jpg/296x296bf.webp;;
2023-11-17;HR;Kenny Wayne Shepherd;Dirt on My Diamonds, Vol. 1;;;https://music.apple.com/us/album/dirt-on-my-diamonds-vol-1/1700492186;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a0/62/d6/a062d63a-48e9-1380-f411-bcc8740bbd0f/8712725746287.png/296x296bf.webp;;
2023-11-17;HR;Earthside;Let the Truth Speak;;;https://music.apple.com/us/album/let-the-truth-speak/1698531575;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/3c/58/8c/3c588c35-505c-1aa5-1c54-8abc13d50a50/810020505962.png/296x296bf.webp;;
2023-11-17;HR;FOXCULT;The Indigo Fault - EP;;;https://music.apple.com/us/album/the-indigo-fault-ep/1710639398;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/e9/4f/3c/e94f3c1a-6665-2401-23e8-cd4f8b78d328/0.jpg/296x296bf.webp;;
2023-11-17;HR;Sophie Lloyd;Imposter Syndrome;;;https://music.apple.com/us/album/imposter-syndrome/1710649408;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/8e/00/c0/8e00c0d4-61ad-4415-8924-6f377ab2e562/0198009292455.png/296x296bf.webp;;
2023-11-17;HR;Post Profit;Self Defeater - EP;;;https://music.apple.com/us/album/self-defeater-ep/1709289819;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/43/10/38/431038f1-43e4-6d01-8e17-988c0513f1a1/cover.jpg/296x296bf.webp;;
2023-11-17;HR;Soledriver;Return Me To Light;;;https://music.apple.com/us/album/return-me-to-light/1699818145;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/1c/fc/ac/1cfcac13-bf90-45a2-a7b3-47507c0ffc85/197189579851.jpg/296x296bf.webp;;
2023-11-17;HR;A Day to Remember;For Those Who Have Heart;;;https://music.apple.com/us/album/for-those-who-have-heart/1713854572;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/39/8d/18/398d18e5-ced5-222d-6ba9-4a0e7bbbcbc6/23CRGIM40144.rgb.jpg/296x296bf.webp;;
2023-11-17;HR;Wind Walkers;What If I Break?;;;https://music.apple.com/us/album/what-if-i-break/1710623484;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a0/3d/f4/a03df47d-3530-0baf-1c78-c082cd54e9c3/197189964190.jpg/296x296bf.webp;;
2023-11-17;HR;Louise Patricia Crane;Ladies - Single;;;https://music.apple.com/us/album/ladies-single/1710811535;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/8a/17/bc/8a17bca5-fd30-66f8-c749-47b9fab105b9/Louise_Patricia_Crane_-_Ladies.jpg/296x296bf.webp;;
2023-11-17;HR;Care of Night;Reconnected;;;https://music.apple.com/us/album/reconnected/1699238347;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2f/e1/3e/2fe13e38-1775-a38a-8196-58e25904fb6f/197189320385.jpg/296x296bf.webp;;
2023-11-17;HR;Set the Sun;At War;;;https://music.apple.com/us/album/at-war/1712336018;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/94/6c/72/946c7289-e0bd-057e-33c4-7d65cdb5e3a7/617513835717_cover.jpg/296x296bf.webp;;
2023-11-17;HR;Sinister Dane;The Claws of Time;;;https://music.apple.com/us/album/the-claws-of-time/1713050181;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/26/95/43/2695430f-ffd1-7f8c-56a4-5a6c7f281906/840200584425_cover.jpg/296x296bf.webp;;
2023-11-17;HR;Akersborg;Feelantropicoco;;;https://music.apple.com/us/album/feelantropicoco/1711068936;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/8b/c1/09/8bc1095a-976b-9062-8d6a-f05dc3dcf445/99996.jpg/296x296bf.webp;;
2023-11-17;MRU;The Acacia Strain;Step Into the Light;;;https://music.apple.com/ru/album/step-into-the-light/1667031636;https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/e2/57/6c/e2576cfe-f5b6-2ded-392a-98d69e327f9a/4050538899702.jpg/296x296bf.webp;;
2023-11-17;MRU;Motörhead;Enter Sandman - EP;;;https://music.apple.com/ru/album/enter-sandman-ep/1682265877;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/92/d9/17/92d917dc-801f-dc20-e973-ff484e27ddf6/4050538927870.jpg/296x296bf.webp;;
2023-11-24;M;The Hope Conspiracy;Confusion/Chaos/Misery - EP;;;https://music.apple.com/us/album/confusion-chaos-misery-ep/1710250038;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/dc/b2/f2/dcb2f2a5-2b14-8ec1-9194-869f011eed78/791689666068.jpg/296x296bf.webp;;
2023-11-24;M;Cruciamentum;Obsidian Refractions;;;https://music.apple.com/us/album/obsidian-refractions/1702062193;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/82/38/6e/82386ec7-b249-1d7e-45dd-a394f8a4dc40/843563167342.jpg/296x296bf.webp;;
